x-axis,4
second,Volt
+2.500000E-06,
+2.504500E-06,
+2.509000E-06,
+2.513500E-06,-11.996702133E-03
+2.518001E-06,-12.191425749E-03
+2.522501E-06,-12.354742330E-03
+2.527001E-06,-12.431689565E-03
+2.531501E-06,-12.412845344E-03
+2.536001E-06,-12.298209667E-03
+2.540501E-06,-12.070508665E-03
+2.545002E-06,-11.725031281E-03
+2.549502E-06,-11.268058925E-03
+2.554002E-06,-10.699591594E-03
+2.558502E-06,-10.025910697E-03
+2.563002E-06,-9.270571509E-03
+2.567502E-06,-8.436714734E-03
+2.572003E-06,-7.529051427E-03
+2.576503E-06,-6.564855457E-03
+2.581003E-06,-5.566111749E-03
+2.585503E-06,-4.546953469E-03
+2.590003E-06,-3.519943430E-03
+2.594503E-06,-2.492933390E-03
+2.599004E-06,-1.484767572E-03
+2.603504E-06,-503.297733E-06
+2.608004E-06,+451.476126E-06
+2.612504E-06,+1.365420840E-03
+2.617004E-06,+2.227543946E-03
+2.621504E-06,+3.031564038E-03
+2.626005E-06,+3.783762522E-03
+2.630505E-06,+4.476287641E-03
+2.635005E-06,+5.113850448E-03
+2.639505E-06,+5.712154461E-03
+2.644005E-06,+6.255496164E-03
+2.648505E-06,+6.758008722E-03
+2.653005E-06,+7.225973541E-03
+2.657506E-06,+7.642116752E-03
+2.662006E-06,+8.152481068E-03
+2.666506E-06,+8.549780059E-03
+2.671006E-06,+8.829302669E-03
+2.675506E-06,+9.207757439E-03
+2.680006E-06,+9.561086581E-03
+2.684507E-06,+9.886149392E-03
+2.689007E-06,+10.223775016E-03
+2.693507E-06,+10.548837827E-03
+2.698007E-06,+10.842493602E-03
+2.702507E-06,+11.112594102E-03
+2.707007E-06,+11.366991084E-03
+2.711508E-06,+11.585269976E-03
+2.716008E-06,+11.753297613E-03
+2.720508E-06,+11.882066456E-03
+2.725008E-06,+11.948021229E-03
+2.729508E-06,+11.944880525E-03
+2.734008E-06,+11.853800124E-03
+2.738509E-06,+11.671639322E-03
+2.743009E-06,+11.420383044E-03
+2.747509E-06,+11.056061439E-03
+2.752009E-06,+10.589666972E-03
+2.756509E-06,+10.022769993E-03
+2.761009E-06,+9.347518744E-03
+2.765509E-06,+8.571764984E-03
+2.770010E-06,+7.720634339E-03
+2.774510E-06,+6.803548922E-03
+2.779010E-06,+5.807945918E-03
+2.783510E-06,+4.738536381E-03
+2.788010E-06,+3.615734886E-03
+2.792510E-06,+2.461526356E-03
+2.797011E-06,+1.293184660E-03
+2.801511E-06,+112.280150E-06
+2.806011E-06,-1.079616823E-03
+2.810511E-06,-2.280935905E-03
+2.815011E-06,-3.474403229E-03
+2.819511E-06,-4.642744925E-03
+2.824012E-06,-5.787531345E-03
+2.828512E-06,-6.908762489E-03
+2.833012E-06,-7.986023784E-03
+2.837512E-06,-9.017744878E-03
+2.842012E-06,-10.033762455E-03
+2.846512E-06,-10.997958425E-03
+2.851013E-06,-11.905621732E-03
+2.855513E-06,-12.772455893E-03
+2.860013E-06,-13.589038799E-03
+2.864513E-06,-14.366362911E-03
+2.869013E-06,-15.116991044E-03
+2.873513E-06,-15.685458375E-03
+2.878014E-06,-16.421953342E-03
+2.882514E-06,-17.095634239E-03
+2.887014E-06,-17.579302576E-03
+2.891514E-06,-18.105370409E-03
+2.896014E-06,-18.565483470E-03
+2.900514E-06,-18.984767385E-03
+2.905014E-06,-19.353800044E-03
+2.909515E-06,-19.678862855E-03
+2.914015E-06,-19.964666872E-03
+2.918515E-06,-20.203360336E-03
+2.923015E-06,-20.385521138E-03
+2.927515E-06,-20.497016112E-03
+2.932015E-06,-20.550408071E-03
+2.936516E-06,-20.547267368E-03
+2.941016E-06,-20.473460836E-03
+2.945516E-06,-20.325847772E-03
+2.950016E-06,-20.104428177E-03
+2.954516E-06,-19.798209587E-03
+2.959016E-06,-19.404051300E-03
+2.963517E-06,-18.925094018E-03
+2.968017E-06,-18.350345281E-03
+2.972517E-06,-17.681375439E-03
+2.977017E-06,-16.926036251E-03
+2.981517E-06,-16.082757365E-03
+2.986017E-06,-15.159390541E-03
+2.990518E-06,-14.162217185E-03
+2.995018E-06,-13.103800111E-03
+2.999518E-06,-11.980998615E-03
+3.004018E-06,-10.800094105E-03
+3.008518E-06,-9.589352912E-03
+3.013018E-06,-8.350345388E-03
+3.017518E-06,-7.086212236E-03
+3.022019E-06,-5.801664511E-03
+3.026519E-06,-4.521827841E-03
+3.031019E-06,-3.270257503E-03
+3.035519E-06,-2.062657013E-03
+3.040019E-06,-881.752503E-06
+3.044519E-06,+286.589193E-06
+3.049020E-06,+1.409390688E-03
+3.053520E-06,+2.492933390E-03
+3.058020E-06,+3.546639409E-03
+3.062520E-06,+4.553234876E-03
+3.067020E-06,+5.509579087E-03
+3.071520E-06,+6.418812745E-03
+3.076021E-06,+7.265232334E-03
+3.080521E-06,+8.053548909E-03
+3.085021E-06,+8.802606690E-03
+3.089521E-06,+9.524968491E-03
+3.094021E-06,+10.217493609E-03
+3.098521E-06,+10.872330286E-03
+3.103022E-06,+11.487908168E-03
+3.107522E-06,+12.072079016E-03
+3.112022E-06,+12.631124237E-03
+3.116522E-06,+13.165043829E-03
+3.121022E-06,+13.680119200E-03
+3.125522E-06,+14.174779999E-03
+3.130023E-06,+14.652166928E-03
+3.134523E-06,+15.120131748E-03
+3.139023E-06,+15.567681994E-03
+3.143523E-06,+15.994817668E-03
+3.148023E-06,+16.398398066E-03
+3.152523E-06,+16.775282484E-03
+3.157023E-06,+17.133322681E-03
+3.161524E-06,+17.464666898E-03
+3.166024E-06,+17.777166895E-03
+3.170524E-06,+18.062970912E-03
+3.175024E-06,+18.306375432E-03
+3.179524E-06,+18.510521159E-03
+3.184024E-06,+18.680119147E-03
+3.188525E-06,+18.805747286E-03
+3.193025E-06,+18.888975928E-03
+3.197525E-06,+18.931375425E-03
+3.202025E-06,+18.925094018E-03
+3.206525E-06,+18.876413114E-03
+3.211025E-06,+18.782192010E-03
+3.215526E-06,+18.634578946E-03
+3.220026E-06,+18.430433220E-03
+3.224526E-06,+18.180747293E-03
+3.229026E-06,+17.901224683E-03
+3.233526E-06,+17.565169410E-03
+3.238026E-06,+17.172581474E-03
+3.242527E-06,+16.745445801E-03
+3.247027E-06,+16.279051333E-03
+3.251527E-06,+15.768687017E-03
+3.256027E-06,+15.220634259E-03
+3.260527E-06,+14.630182004E-03
+3.265027E-06,+14.003611659E-03
+3.269527E-06,+13.350345334E-03
+3.274028E-06,+12.659390568E-03
+3.278528E-06,+11.946450877E-03
+3.283028E-06,+11.214666965E-03
+3.287528E-06,+10.457757426E-03
+3.292028E-06,+9.674151906E-03
+3.296528E-06,+8.868561463E-03
+3.301029E-06,+8.061400667E-03
+3.305529E-06,+7.241677058E-03
+3.310029E-06,+6.418812745E-03
+3.314529E-06,+5.589667026E-03
+3.319029E-06,+4.743247437E-03
+3.323529E-06,+3.895257496E-03
+3.328030E-06,+3.053548962E-03
+3.332530E-06,+2.210270077E-03
+3.337030E-06,+1.410961040E-03
+3.341530E-06,+597.518838E-06
+3.346030E-06,-220.634420E-06
+3.350530E-06,-1.008950994E-03
+3.355031E-06,-1.792556513E-03
+3.359531E-06,-2.623272585E-03
+3.364031E-06,-3.406878104E-03
+3.368531E-06,-4.107254981E-03
+3.373031E-06,-4.846890652E-03
+3.377531E-06,-5.581815267E-03
+3.382032E-06,-6.275910737E-03
+3.386532E-06,-6.944880579E-03
+3.391032E-06,-7.605998662E-03
+3.395532E-06,-8.278109208E-03
+3.400032E-06,-8.948649402E-03
+3.404532E-06,-9.600345375E-03
+3.409032E-06,-10.252041347E-03
+3.413533E-06,-10.927292597E-03
+3.418033E-06,-11.619817715E-03
+3.422533E-06,-12.335898109E-03
+3.427033E-06,-13.083385538E-03
+3.431533E-06,-13.865420706E-03
+3.436033E-06,-14.680433260E-03
+3.440534E-06,-15.539415663E-03
+3.445034E-06,-16.448649321E-03
+3.449534E-06,-17.401852829E-03
+3.454034E-06,-18.377041260E-03
+3.458534E-06,-19.374214617E-03
+3.463034E-06,-20.410646766E-03
+3.467535E-06,-21.470634192E-03
+3.472035E-06,-22.540043728E-03
+3.476535E-06,-23.615734672E-03
+3.481035E-06,-24.692995967E-03
+3.485535E-06,-25.748272337E-03
+3.490035E-06,-26.742304990E-03
+3.494536E-06,-27.675093925E-03
+3.499036E-06,-28.562342659E-03
+3.503536E-06,-29.378925565E-03
+3.508036E-06,-30.099717014E-03
+3.512536E-06,-30.729428063E-03
+3.517036E-06,-31.272769766E-03
+3.521536E-06,-31.725031067E-03
+3.526037E-06,-32.067367747E-03
+3.530537E-06,-32.291928046E-03
+3.535037E-06,-32.409704427E-03
+3.539537E-06,-32.423837592E-03
+3.544037E-06,-32.331186840E-03
+3.548537E-06,-32.138033575E-03
+3.553038E-06,-31.856940614E-03
+3.557538E-06,-31.491048658E-03
+3.562038E-06,-31.045068763E-03
+3.566538E-06,-30.523711985E-03
+3.571038E-06,-29.947392895E-03
+3.575538E-06,-29.320822550E-03
+3.580039E-06,-28.626727080E-03
+3.584539E-06,-27.874528596E-03
+3.589039E-06,-27.081500966E-03
+3.593539E-06,-26.247644191E-03
+3.598039E-06,-25.371387919E-03
+3.602539E-06,-24.474717075E-03
+3.607040E-06,-23.562342712E-03
+3.611540E-06,-22.638975888E-03
+3.616040E-06,-21.687342733E-03
+3.620540E-06,-20.701161839E-03
+3.625040E-06,-19.705558834E-03
+3.629540E-06,-18.700533719E-03
+3.634041E-06,-17.668812625E-03
+3.638541E-06,-16.618247309E-03
+3.643041E-06,-15.548837773E-03
+3.647541E-06,-14.473146830E-03
+3.652041E-06,-13.414729756E-03
+3.656541E-06,-12.357883033E-03
+3.661041E-06,-11.277481035E-03
+3.665542E-06,-10.181375519E-03
+3.670042E-06,-9.094692114E-03
+3.674542E-06,-8.004868005E-03
+3.679042E-06,-6.905621785E-03
+3.683542E-06,-5.778109235E-03
+3.688042E-06,-4.650596684E-03
+3.692543E-06,-3.535646947E-03
+3.697043E-06,-2.431689672E-03
+3.701543E-06,-1.324591694E-03
+3.706043E-06,-193.938440E-06
+3.710543E-06,+952.418332E-06
+3.715043E-06,+2.097204751E-03
+3.719544E-06,+3.259265040E-03
+3.724044E-06,+4.433888143E-03
+3.728544E-06,+5.599089136E-03
+3.733044E-06,+6.770571536E-03
+3.737544E-06,+7.927920769E-03
+3.742044E-06,+9.060144375E-03
+3.746545E-06,+10.198649388E-03
+3.751045E-06,+11.329302642E-03
+3.755545E-06,+12.431689565E-03
+3.760045E-06,+13.497958398E-03
+3.764545E-06,+14.531249844E-03
+3.769045E-06,+15.545697070E-03
+3.773545E-06,+16.514604094E-03
+3.778046E-06,+17.441111622E-03
+3.782546E-06,+18.318938246E-03
+3.787046E-06,+19.129239745E-03
+3.791546E-06,+19.895571395E-03
+3.796046E-06,+20.632066362E-03
+3.800546E-06,+21.302606556E-03
+3.805047E-06,+21.896199514E-03
+3.809547E-06,+22.431689458E-03
+3.814047E-06,+22.921639202E-03
+3.818547E-06,+23.372330152E-03
+3.823047E-06,+23.779051253E-03
+3.827547E-06,+24.129239691E-03
+3.832048E-06,+24.415043708E-03
+3.836548E-06,+24.642744711E-03
+3.841048E-06,+24.813913051E-03
+3.845548E-06,+24.928548728E-03
+3.850048E-06,+25.005495963E-03
+3.854548E-06,+25.040043702E-03
+3.859049E-06,+25.032191943E-03
+3.863549E-06,+24.972518577E-03
+3.868049E-06,+24.868875362E-03
+3.872549E-06,+24.719691946E-03
+3.877049E-06,+24.523397979E-03
+3.881549E-06,+24.294126624E-03
+3.886050E-06,+24.024026125E-03
+3.890550E-06,+23.711526128E-03
+3.895050E-06,+23.358196986E-03
+3.899550E-06,+22.968749754E-03
+3.904050E-06,+22.527480915E-03
+3.908550E-06,+22.160018607E-03
+3.913050E-06,+21.698335195E-03
+3.917551E-06,+21.068624146E-03
+3.922051E-06,+20.536274906E-03
+3.926551E-06,+20.018058831E-03
+3.931051E-06,+19.408762355E-03
+3.935551E-06,+18.768058844E-03
+3.940051E-06,+18.114792520E-03
+3.944552E-06,+17.444252326E-03
+3.949052E-06,+16.765860373E-03
+3.953552E-06,+16.082757365E-03
+3.958052E-06,+15.372958378E-03
+3.962552E-06,+14.652166928E-03
+3.967052E-06,+13.939227238E-03
+3.971553E-06,+13.229428250E-03
+3.976053E-06,+12.540043836E-03
+3.980553E-06,+11.882066456E-03
+3.985053E-06,+11.272769980E-03
+3.989553E-06,+10.710584056E-03
+3.994053E-06,+10.182945871E-03
+3.998554E-06,+9.699277534E-03
+4.003054E-06,+9.289415730E-03
+4.007554E-06,+8.954930809E-03
+4.012054E-06,+8.691111716E-03
+4.016554E-06,+8.488536341E-03
+4.021054E-06,+8.336212222E-03
+4.025554E-06,+8.238850414E-03
+4.030055E-06,+8.190169510E-03
+4.034555E-06,+8.193310214E-03
+4.039055E-06,+8.235709711E-03
+4.043555E-06,+8.300094132E-03
+4.048055E-06,+8.369189609E-03
+4.052555E-06,+8.450847899E-03
+4.057056E-06,+8.527795135E-03
+4.061556E-06,+8.584327798E-03
+4.066056E-06,+8.617305184E-03
